rag_variant,qid,source_dataset,question,prediction,gold_answer,pathway,reliability_score,ndcg_at_3,mrr_at_3,recall_at_3,precision_at_3,hit_rate_at_3,semantic_similarity,rouge_l,f1_score,bleu,exact_match,faithfulness,hallucination_rate,latency_seconds,abstained,abstain_was_correct,hypothetical_f1
bm25,hotpotqa_5a7166395542994082a3e814,BeIR/hotpotqa,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?","The fight song of the University of Kansas, whose main campus is in Lawrence, Kansas, and which has branch campuses in the Kansas City metropolitan area, is ""Kansas Song (We’re From Kansas).""",Kansas Song (We’re From Kansas) is a fight song of the University of Kansas.,Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8936833143234253,0.29166666666666663,0.5833333333333333,0.31526706296921714,0.0,0.7596443295478821,0.24035567045211792,5.9937872886657715,False,,
bm25,hotpotqa_5a877e5d5542993e715abf7d,BeIR/hotpotqa,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?","David Weissman co-wrote ""The Family Man"" with David Diamond, which starred Nicolas Cage and Téa Leoni.","The Family Man is a 2000 American romantic comedy-drama film directed by Brett Ratner, written by David Diamond and David Weissman, and starring Nicolas Cage and Téa Leoni. Cage's production company, Saturn Films, helped produce the film. The film centers on a man who sees what could have been had he made a different decision 13 years prior.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.733742356300354,0.30379746835443033,0.33766233766233766,0.033370495756231036,0.0,0.5909968614578247,0.4090031385421753,4.381810188293457,False,,
bm25,hotpotqa_5ab3b0bf5542992ade7c6e39,BeIR/hotpotqa,What year did Guns N Roses perform a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective?,1999,"""Oh My God"" is a song by Guns N' Roses released in 1999 on the soundtrack to the film ""End of Days"". The song was sent out to radio stations in November 1999 as a promo for the soundtrack and the band. Despite being the band's first recorded release in almost five years, it was never issued as a stand-alone single for public retail.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.18833191692829132,0.02985074626865672,0.030303030303030307,2.852023884258831e-29,0.0,0.21154168248176575,0.7884583175182343,3.8443591594696045,False,,
bm25,hotpotqa_5ab56e32554299637185c594,BeIR/hotpotqa,Are Random House Tower and 888 7th Avenue both used for real estate?,"No, Random House Tower and 888 7th Avenue are not both used for real estate. Random House Tower serves as the headquarters for book publisher Random House and a luxury apartment complex. 888 7th Avenue houses the Vornado Realty Trust corporate headquarters in its upper floors, but the ground floor contains a restaurant, indicating it is primarily an office skyscraper with some retail space.","888 7th Avenue is a 628 ft (191m) tall modern-style office skyscraper in Midtown Manhattan which was completed in 1969 and has 46 floors. Emery Roth & Sons designed the building, which is tied with Central Park Place for the 65th tallest building in New York City. It currently carries the Vornado Realty Trust corporate headquarters. Previously known as the Arlen Building, its namesake being the company responsible for its construction, Arlen Realty & Development Corporation. The Red Eye Grill is located in the building at street level.",Direct,0.0,0.9197207891481876,1.0,1.0,0.6666666666666666,1.0,0.6293102502822876,0.18543046357615892,0.31999999999999995,0.08561246711729854,0.0,0.7374050617218018,0.26259493827819824,9.967165470123291,False,,
bm25,hotpotqa_5ab6d09255429954757d337d,BeIR/hotpotqa,The football manager who recruited David Beckham managed Manchester United during what timeframe?,"The football manager who recruited David Beckham, Sir Alex Ferguson, managed Manchester United from 1986 to 2013.","The 1995–96 season was Manchester United's fourth season in the Premier League, and their 21st consecutive season in the top division of English football. United finished the season by becoming the first English team to win the Double (league title and FA Cup) twice. Their triumph was made all the more remarkable by the fact that Alex Ferguson had sold experienced players Paul Ince, Mark Hughes and Andrei Kanchelskis before the start of the season, and not made any major signings. Instead, he had drafted in young players like Nicky Butt, David Beckham, Paul Scholes and the Neville brothers, Gary and Phil.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.61961430311203,0.06611570247933884,0.14876033057851237,0.0002793045517725177,0.0,0.695845901966095,0.30415409803390503,4.94465184211731,False,,
bm25,hotpotqa_5a75e05c55429976ec32bc5f,BeIR/hotpotqa,Brown State Fishing Lake is in a country that has a population of how many inhabitants ?,"The given context does not provide any information about the population of inhabitants in the country where Brown State Fishing Lake is located. Therefore, it's not possible to answer this question based on the provided information.","Brown County (county code BR) is a county located in the northeast portion of the U.S. state of Kansas. As of the 2010 census, the county population was 9,984. Its county seat and most populous city is Hiawatha. Brown County is the location of the Kickapoo Indian Reservation of Kansas, the majority of the Sac and Fox Reservation and the majority of the Iowa Reservation of Kansas and Nebraska.",Direct,0.0,0.6131471927654584,1.0,0.5,0.3333333333333333,1.0,0.28697654604911804,0.14814814814814814,0.2222222222222222,0.006617608935485645,0.0,0.45124199986457825,0.5487580001354218,6.88608980178833,False,,
bm25,hotpotqa_5ab3e45655429976abd1bcd4,BeIR/hotpotqa,The Vermont Catamounts men's soccer team currently competes in a conference that was formerly known as what from 1988 to 1996?,"The America East Conference, which the Vermont Catamounts men's soccer team competes in, was formerly known as the North Atlantic Conference from 1988 to 1996.",The Vermont Catamounts men's soccer team represents the University of Vermont in all NCAA Division I men's college soccer competitions. The team competes in the America East Conference.,Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.672935962677002,0.3928571428571428,0.5,0.31036127960153376,0.0,0.6860218644142151,0.3139781355857849,6.0300867557525635,False,,
bm25,hotpotqa_5ab29c24554299449642c932,BeIR/hotpotqa,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,"No, Giuseppe Verdi and Ambroise Thomas are not both opera composers. While Giuseppe Verdi was indeed an opera composer, Ambroise Thomas is primarily known as a French composer who composed operas but had other works as well.",Giuseppe Fortunino Francesco Verdi (] ; 9 or 10 October 1813 – 27 January 1901) was an Italian opera composer.,Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3678556978702545,0.22222222222222227,0.22222222222222227,0.013948420003997713,0.0,0.31018465757369995,0.6898153424263,6.7880353927612305,False,,
bm25,hotpotqa_5ae0d4c9554299603e418468,BeIR/hotpotqa,Roger O. Egeberg was Assistant Secretary for Health and Scientific Affairs during the administration of a president that served during what years?,"Roger O. Egeberg was Assistant Secretary for Health and Scientific Affairs during the Nixon administration, which served from 1969 to 1974.","Roger Olaf Egeberg, M.D. (13 November 1902 – 13 September 1997 Washington, D.C.) was an American medical educator, administrator and advocate of public health. He was General Douglas MacArthur's personal physician during World War II in the Pacific theater. His other roles included Assistant Secretary for Health and Scientific Affairs in the Department of Health, Education, and Welfare (now the United States Department of Health and Human Services) during the Nixon administration and Dean of the University of Southern California's medical school.",Direct,0.0,0.6131471927654584,1.0,0.5,0.3333333333333333,1.0,0.7404718995094299,0.2641509433962264,0.2641509433962264,0.01987131752054295,0.0,0.6011918783187866,0.3988081216812134,6.376152753829956,False,,
bm25,hotpotqa_5a8133725542995ce29dcbdb,BeIR/hotpotqa,"Which writer was from England, Henry Roth or Robert Erskine Childers?",Robert Erskine Childers was from England. He was a British writer and Fenian revolutionary. Henry Roth was an American novelist and short story writer.,"Henry Roth (February 8, 1906 – October 13, 1995) was an American novelist and short story writer.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5164934396743774,0.5,0.5,0.3114637779265809,0.0,0.5918551087379456,0.40814489126205444,5.627718687057495,False,,
bm25,hotpotqa_5ae7a8175542993210983ed8,BeIR/hotpotqa,Which other Mexican Formula One race car driver has held the podium besides the Force India driver born in 1990?,"The other Mexican Formula One race car driver who has held the podium besides Sergio Pérez, the Force India driver born in 1990, is Pedro Rodríguez. However, it should be noted that while Sergio Pérez has achieved multiple podium finishes, Pedro Rodríguez is noted as the most successful Mexican driver having won a Grand Prix.","There have been six Formula One drivers from Mexico who have taken part in races since the championship began in 1950. Pedro Rodríguez is the most successful Mexican driver being the only one to have won a grand prix. Sergio Pérez, the only other Mexican to finish on the podium, currently races with Sahara Force India F1 Team .",Direct,0.0,0.9197207891481876,1.0,1.0,0.6666666666666666,1.0,0.7859418392181396,0.33613445378151263,0.47058823529411764,0.2068989188330627,0.0,0.7692811489105225,0.23071885108947754,8.136048316955566,False,,
bm25,hotpotqa_5ae6050f55429929b0807a5e,BeIR/hotpotqa,This singer of A Rather Blustery Day also voiced what hedgehog?,"This singer of ""A Rather Blustery Day"" also voiced Dr. Robotnik from Sonic the Hedgehog.","James Jonah Cummings (born November 3, 1952) is an American voice actor and singer, who has appeared in almost 400 roles. He is known for voicing the title character from ""Darkwing Duck"", Dr. Robotnik from ""Sonic the Hedgehog"", and Pete. His other characters include Winnie the Pooh, Tigger, and the Tasmanian Devil. He has performed in numerous Disney and DreamWorks animations including ""Aladdin"", ""The Lion King"", ""Balto"", ""Antz"", ""The Road to El Dorado"", ""Shrek"", and ""The Princess and the Frog"". He has also provided voice-over work for video games, such as ""Icewind Dale"", ""Fallout"", """", ""Baldur's Gate"", ""Mass Effect 2"", """", """", """", and ""Splatterhouse"".",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6203895807266235,0.13559322033898305,0.13675213675213674,0.001053334577884436,0.0,0.4921311140060425,0.5078688859939575,5.0670623779296875,False,,
bm25,hotpotqa_5adddccd5542997dc7907069,BeIR/hotpotqa,"Aside from the Apple Remote, what other device can control the program Apple Remote was originally designed to interact with?","Aside from the Apple Remote, the keyboard function keys can control the program the Apple Remote was originally designed to interact with, which is Front Row media program on the iSight iMac G5.","Front Row is a discontinued media center software application for Apple's Macintosh computers and Apple TV for navigating and viewing video, photos, podcasts, and music from a computer, optical disc, or the Internet through a 10-foot user interface (similar to Windows Media Center and Kodi). The software relies on iTunes and iPhoto and is controlled by an Apple Remote or the keyboard function keys. The first version was released October 2005, with two major revisions since. Front Row was removed and discontinued in Mac OS X 10.7.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5071578025817871,0.21138211382113817,0.3114754098360656,0.021610614098591083,0.0,0.6717799305915833,0.32822006940841675,6.889184474945068,False,,
bm25,hotpotqa_5ae2070a5542994d89d5b313,BeIR/hotpotqa,"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice?","Badly Drawn Boy has a higher instrument to person ratio. Badly Drawn Boy performs as a solo artist, effectively one person with multiple instruments, while Wolf Alice is a four-piece band with four people.","Damon Michael Gough (born 2 October 1969, in Dunstable, Bedfordshire), known by the stage name Badly Drawn Boy, is an English indie singer-songwriter and multi-instrumentalist.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.4697078466415405,0.12903225806451613,0.13559322033898305,0.029116982435709957,0.0,0.4871092736721039,0.5128907263278961,6.245997428894043,False,,
bm25,hotpotqa_5ae22b8d554299234fd0440f,BeIR/hotpotqa,What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,"The father of Kasper Schmeichel, Peter Schmeichel, was voted the IFFHS World's Best Goalkeeper in 1992.",Kasper Peter Schmeichel (] ; born 5 November 1986) is a Danish professional footballer who plays as a goalkeeper for Premier League club Leicester City and the Denmark national team. He is the son of former Manchester United and Danish international goalkeeper Peter Schmeichel.,Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.7245796322822571,0.16949152542372883,0.27118644067796605,0.007905094960933464,0.0,0.6390293836593628,0.3609706163406372,5.327322006225586,False,,
bm25,hotpotqa_5a722b8655429971e9dc9329,BeIR/hotpotqa,Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,"The writer of ""These Boots Are Made for Walkin'"" was Lee Hazlewood. However, the context provided does not contain any information about who died in 2007.","""These Boots Are Made for Walkin' is a hit song written by Lee Hazlewood and recorded by Nancy Sinatra. It charted January 22, 1966 and reached No. 1 in the United States ""Billboard"" Hot 100 and in the UK Singles Chart.",Direct,0.0,0.6131471927654584,1.0,0.5,0.3333333333333333,1.0,0.5538391470909119,0.2985074626865672,0.3283582089552239,0.12173450047774563,0.0,0.2443506270647049,0.7556493729352951,6.369264364242554,False,,
bm25,hotpotqa_5adf37a95542995ec70e8f97,BeIR/hotpotqa,"The 2011–12 VCU Rams men's basketball team, led by third year head coach Shaka Smart, represented Virginia Commonwealth University which was founded in what year?","Virginia Commonwealth University, which the 2011–12 VCU Rams men's basketball team represented, was founded in 1838 as the medical department of Hampden–Sydney College.","The 2011–12 VCU Rams men's basketball team represented Virginia Commonwealth University during the 2011–12 NCAA Division I men's basketball season. It was the 44th season of the University fielding a men's basketball program. Led by third-year head coach Shaka Smart, the Rams were coming off a season marked by a run to the Final Four. Expected to finish lower in the CAA regular season standings, the Rams finished as regular season runners-up with a 15–3 conference record, before winning the 2012 CAA Men's Basketball Championship against Drexel, 59–56, earning their 11th ever berth into the NCAA Tournament. It was also the first season since 1984–85 that the Rams consecutively qualified for the NCAA Tournament.",Direct,0.0,0.9197207891481876,1.0,1.0,0.6666666666666666,1.0,0.6312772035598755,0.18543046357615894,0.24161073825503354,0.01035227585791411,0.0,0.7943212985992432,0.20567870140075684,7.287421941757202,False,,
bm25,hotpotqa_5abd259d55429924427fcf1a,BeIR/hotpotqa,"Are both Dictyosperma, and Huernia described as a genus?","Yes, both Dictyosperma and Huernia are described as a genus.","Dictyosperma is a monotypic genus of flowering plant in the palm family found in the Mascarene Islands in the Indian Ocean (Mauritius, Réunion and Rodrigues). The sole species, Dictyosperma album, is widely cultivated in the tropics but has been farmed to near extinction in its native habitat. It is commonly called princess palm or hurricane palm, the latter owing to its ability to withstand strong winds by easily shedding leaves. It is closely related to, and resembles, palms in the ""Archontophoenix"" genus. The genus is named from two Greek words meaning ""net"" and ""seed"" and the epithet is Latin for ""white"", the common color of the crownshaft at the top of the trunk.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6700276136398315,0.04838709677419354,0.06451612903225806,9.083322876472142e-07,0.0,0.6512094736099243,0.3487905263900757,5.487362384796143,False,,
bm25,hotpotqa_5a828c8355429966c78a6a50,BeIR/hotpotqa,Kaiser Ventures corporation was founded by an American industrialist who became known as the father of modern American shipbuilding?,"Yes, Kaiser Ventures corporation was founded by Henry J. Kaiser, who became known as the father of modern American shipbuilding.","Henry John Kaiser (May 9, 1882 – August 24, 1967) was an American industrialist who became known as the father of modern American shipbuilding. He established the Kaiser Shipyards, which built Liberty ships during World War II, after which he formed Kaiser Aluminum and Kaiser Steel. Kaiser organized Kaiser Permanente health care for his workers and their families. He led Kaiser-Frazer followed by Kaiser Motors, automobile companies known for the safety of their designs. Kaiser was involved in large construction projects such as civic centers and dams, and invested in real estate. With his wealth, he established the Kaiser Family Foundation, a nonprofit, non-partisan, charitable organization.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8603188991546631,0.1889763779527559,0.24,0.007202821380060585,0.0,0.8001305460929871,0.19986945390701294,6.120915174484253,False,,
bm25,hotpotqa_5a8a3e745542996c9b8d5e70,BeIR/hotpotqa,"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?","The name of the adventure in ""Tunnels & Trolls"" is ""Arena of Khazan"".","Tunnels & Trolls (abbreviated ""T&T"") is a fantasy role-playing game designed by Ken St. Andre and first published in 1975 by Flying Buffalo. The second modern role-playing game published, it was written by Ken St. Andre to be a more accessible alternative to ""Dungeons & Dragons"" and is suitable for solitaire, group, and play-by-mail gameplay.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5142751336097717,0.08571428571428572,0.1515151515151515,0.0013677530889337566,0.0,0.419766902923584,0.580233097076416,4.509610414505005,False,,
bm25,quora_46,BeIR/quora,Which question should I ask on Quora?,"The best question to ask on Quora is one that is specific, clear, and hasn't been answered adequately by existing questions. It should be something you genuinely want to know and that others might also benefit from knowing the answer to. Avoid asking subjective questions that are primarily based on opinion or questions that can be easily found through a simple web search.",What's the best question to ask in Quora?,Direct,0.0,0.7653606369886217,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8026608228683472,0.16438356164383564,0.16438356164383564,0.05543449698007094,0.0,0.6936497688293457,0.3063502311706543,6.671844005584717,False,,
bm25,quora_187,BeIR/quora,What causes a nightmare?,"The context provided does not contain information about the cause of nightmares. The given text discusses dark rings around the iris, coronavirus disease-2019 (COVID-19), and the origin of the SARS-CoV-2 virus. For information on the causes of nightmares, additional relevant context would be needed.",Why do we get Nightmares?,Direct,0.0,0.0,0.0,0.0,0.0,0.0,0.5243988037109375,0.03773584905660377,0.04081632653061225,0.004185635735742376,0.0,0.5400870442390442,0.4599129557609558,7.51643967628479,False,,
bm25,quora_273,BeIR/quora,Does it matter whether humans are selfish or evil?,"Whether humans are selfish or evil does matter in the context of the spread of diseases like COVID-19. Selfish behavior can lead to underreporting or avoidance of testing, which can introduce bias into the data and hinder effective control measures. Evil tendencies, if present, could exacerbate such behaviors and potentially worsen the pandemic's impact. Understanding human nature, including both selfish and potentially malevolent aspects, is crucial for designing effective public health strategies and policies.",Does it matter whether humanity is evil or not?,Direct,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5298507213592529,0.09411764705882353,0.14285714285714285,0.003787047284389884,0.0,0.6905795931816101,0.3094204068183899,10.934431791305542,False,,
bm25,quora_313,BeIR/quora,"If I do not monetize YouTube videos & upload copyright content, then are there chances that Google may block my account?","If you do not monetize YouTube videos and upload copyrighted content, there is still a risk that your account could be blocked or suspended by Google. YouTube has strict policies against copyright infringement, and even non-monetized uploads can violate these policies. Google's Content ID system can flag and manage copyrighted material regardless of whether it is monetized. Therefore, uploading copyrighted content without proper authorization can lead to your video being removed and potentially result in your account being terminated.",Can I upload part of anime videos on YouTube and monetize it without copyright issue?,Direct,0.0,1.0,1.0,0.75,1.0,1.0,0.6624928712844849,0.125,0.21052631578947367,0.004028787847933493,0.0,0.5881104469299316,0.41188955307006836,8.567263841629028,False,,
bm25,quora_359,BeIR/quora,Do animals kiss?,"The context provided does not directly address whether animals kiss or not. However, based on general knowledge, many animals engage in behaviors that could be interpreted as kissing, such as grooming, nuzzling, and licking, which are often associated with affection in species like dogs, cats, horses, and even some primates. But this behavior is not exactly the same as human kissing. To answer your question directly: Yes, many animals exhibit behaviors that might be considered similar to kissing in humans, though the",Do animals (besides humans) kiss?,Direct,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.690069854259491,0.06896551724137931,0.06896551724137931,0.0029075442051622598,0.0,0.5747827887535095,0.4252172112464905,10.002725839614868,False,,
bm25,quora_493,BeIR/quora,Who is disrupting Bloomberg?,"The context provided does not contain any information about who is disrupting Bloomberg. The text discusses endocrine disruptors, xenoestrogens, and changes in healthcare practices due to the COVID-19 pandemic for diabetic foot care. There is no mention of Bloomberg or any disruption related to it.",Who will disrupt Bloomberg?,Direct,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.4701747000217438,0.12,0.0816326530612245,0.004863083928997274,0.0,0.6307224035263062,0.36927759647369385,7.620320081710815,False,,
bm25,quora_589,BeIR/quora,What do you people think of Mr. Arvind Kejriwal and his AAP?,"The documents suggest that in May 2016, there was a question about what Delhi people think about Kejriwal and his governance, including satisfaction levels and his attitude towards PM Modi. In July 2016, there was a focus on public opinion regarding Arvind Kejriwal as Chief Minister. The question asked is similar to those posed in the documents, seeking the public's opinion on Arvind Kejriwal and his leadership. However, without specific","May 2016: What do Delhi people think about Kejriwal, are YOU really satisfied with Governance and his attitude to PM Modi?",Direct,0.0,1.0,1.0,0.75,1.0,1.0,0.7779445052146912,0.3043478260869565,0.3260869565217391,0.08010123465547879,0.0,0.7844289541244507,0.21557104587554932,9.514484405517578,False,,
bm25,quora_607,BeIR/quora,Do we exist?,"Yes, based on the context provided and the question asked, it appears we exist as entities capable of processing information and engaging in dialogue. The documents and questions presented indicate an ongoing discussion about market economies, organ donation policies, and the accuracy of reported infection numbers during the COVID-19 pandemic.",Does we exist?,Direct,0.0,0.0,0.0,0.0,0.0,0.0,0.512793779373169,0.07407407407407407,0.07547169811320754,0.00775588219660462,0.0,0.6140809059143066,0.38591909408569336,8.006621837615967,False,,
