rag_variant,qid,source_dataset,question,prediction,gold_answer,pathway,reliability_score,ndcg_at_3,mrr_at_3,recall_at_3,precision_at_3,hit_rate_at_3,semantic_similarity,rouge_l,f1_score,bleu,exact_match,faithfulness,hallucination_rate,latency_seconds,abstained,abstain_was_correct,hypothetical_f1
vanilla,hotpotqa_5a7166395542994082a3e814,BeIR/hotpotqa,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?","The fight song of the university whose main campus is in Lawrence, Kansas, and whose branch campuses are in the Kansas City metropolitan area is Kansas Song (We’re From Kansas).",Kansas Song (We’re From Kansas) is a fight song of the University of Kansas.,Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8738011717796326,0.26086956521739135,0.5652173913043478,0.27136493713432963,0.0,0.7986776828765869,0.20132231712341309,5.047517538070679,False,,
vanilla,hotpotqa_5a877e5d5542993e715abf7d,BeIR/hotpotqa,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?","David Weissman co-wrote the film ""The Family Man"" starring Nicolas Cage and Téa Leoni.","The Family Man is a 2000 American romantic comedy-drama film directed by Brett Ratner, written by David Diamond and David Weissman, and starring Nicolas Cage and Téa Leoni. Cage's production company, Saturn Films, helped produce the film. The film centers on a man who sees what could have been had he made a different decision 13 years prior.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.7902812957763672,0.2597402597402597,0.37333333333333335,0.029988191054059987,0.0,0.7140754461288452,0.2859245538711548,3.7052054405212402,False,,
vanilla,hotpotqa_5ab3b0bf5542992ade7c6e39,BeIR/hotpotqa,What year did Guns N Roses perform a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective?,"There is no information in the provided context about Guns N' Roses performing a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective. The context only mentions that ""Oh My God"" by Guns N' Roses was sent to radio stations as a promo for the soundtrack of the film ""End of Days"" in November 1999, but does not provide details about the film's plot or its star.","""Oh My God"" is a song by Guns N' Roses released in 1999 on the soundtrack to the film ""End of Days"". The song was sent out to radio stations in November 1999 as a promo for the soundtrack and the band. Despite being the band's first recorded release in almost five years, it was never issued as a stand-alone single for public retail.",Direct,0.0,0.6131471927654584,1.0,0.5,0.3333333333333333,1.0,0.6838515996932983,0.302158273381295,0.5217391304347826,0.2110635856616705,0.0,0.5414130687713623,0.4585869312286377,10.018672227859497,False,,
vanilla,hotpotqa_5ab56e32554299637185c594,BeIR/hotpotqa,Are Random House Tower and 888 7th Avenue both used for real estate?,"No, Random House Tower and 888 7th Avenue are not both used for real estate. 

Random House Tower serves as the headquarters for the book publisher Random House and also includes a luxury apartment complex. 

888 7th Avenue houses the Vornado Realty Trust corporate headquarters and previously was known as the Arlen Building, indicating it is primarily used for office space and real estate purposes.","888 7th Avenue is a 628 ft (191m) tall modern-style office skyscraper in Midtown Manhattan which was completed in 1969 and has 46 floors. Emery Roth & Sons designed the building, which is tied with Central Park Place for the 65th tallest building in New York City. It currently carries the Vornado Realty Trust corporate headquarters. Previously known as the Arlen Building, its namesake being the company responsible for its construction, Arlen Realty & Development Corporation. The Red Eye Grill is located in the building at street level.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6232718825340271,0.25,0.33112582781456956,0.1193379008076738,0.0,0.7820696830749512,0.21793031692504883,8.570185422897339,False,,
vanilla,hotpotqa_5ab6d09255429954757d337d,BeIR/hotpotqa,The football manager who recruited David Beckham managed Manchester United during what timeframe?,"The football manager who recruited David Beckham, Alex Ferguson, managed Manchester United from 1986 to 2013.","The 1995–96 season was Manchester United's fourth season in the Premier League, and their 21st consecutive season in the top division of English football. United finished the season by becoming the first English team to win the Double (league title and FA Cup) twice. Their triumph was made all the more remarkable by the fact that Alex Ferguson had sold experienced players Paul Ince, Mark Hughes and Andrei Kanchelskis before the start of the season, and not made any major signings. Instead, he had drafted in young players like Nicky Butt, David Beckham, Paul Scholes and the Neville brothers, Gary and Phil.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6274462938308716,0.06666666666666668,0.15,0.00020377487394138342,0.0,0.756307065486908,0.24369293451309204,4.540412902832031,False,,
vanilla,hotpotqa_5a75e05c55429976ec32bc5f,BeIR/hotpotqa,Brown State Fishing Lake is in a country that has a population of how many inhabitants ?,"The context provided does not give a specific number for the population of the entire country where Brown State Fishing Lake is located. Therefore, based on the given information, it's not possible to determine how many inhabitants the country has. The context only provides population data for Brown County, Kansas, which was 9,984 as of the 2010 census.","Brown County (county code BR) is a county located in the northeast portion of the U.S. state of Kansas. As of the 2010 census, the county population was 9,984. Its county seat and most populous city is Hiawatha. Brown County is the location of the Kickapoo Indian Reservation of Kansas, the majority of the Sac and Fox Reservation and the majority of the Iowa Reservation of Kansas and Nebraska.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5078635811805725,0.19847328244274812,0.38167938931297707,0.0900187157580759,0.0,0.6547139883041382,0.3452860116958618,8.027862548828125,False,,
vanilla,hotpotqa_5ab3e45655429976abd1bcd4,BeIR/hotpotqa,The Vermont Catamounts men's soccer team currently competes in a conference that was formerly known as what from 1988 to 1996?,"The America East Conference, which the Vermont Catamounts men's soccer team competes in, was formerly known as the North Atlantic Conference from 1988 to 1996.",The Vermont Catamounts men's soccer team represents the University of Vermont in all NCAA Division I men's college soccer competitions. The team competes in the America East Conference.,Direct,0.0,0.9197207891481876,1.0,1.0,0.6666666666666666,1.0,0.672935962677002,0.3928571428571428,0.5,0.31036127960153376,0.0,0.7266255021095276,0.2733744978904724,5.122696399688721,False,,
vanilla,hotpotqa_5ab29c24554299449642c932,BeIR/hotpotqa,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,"Yes, Giuseppe Verdi and Ambroise Thomas were both opera composers. Verdi was an Italian opera composer, while Thomas composed operas such as ""Mignon"" and ""Hamlet.""",Giuseppe Fortunino Francesco Verdi (] ; 9 or 10 October 1813 – 27 January 1901) was an Italian opera composer.,Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3728943467140198,0.3333333333333333,0.3333333333333333,0.15337404749451009,0.0,0.6366504430770874,0.3633495569229126,4.554931163787842,False,,
vanilla,hotpotqa_5ae0d4c9554299603e418468,BeIR/hotpotqa,Roger O. Egeberg was Assistant Secretary for Health and Scientific Affairs during the administration of a president that served during what years?,"Roger O. Egeberg served as Assistant Secretary for Health and Scientific Affairs during the Nixon administration, which lasted from 1969 to 1974.","Roger Olaf Egeberg, M.D. (13 November 1902 – 13 September 1997 Washington, D.C.) was an American medical educator, administrator and advocate of public health. He was General Douglas MacArthur's personal physician during World War II in the Pacific theater. His other roles included Assistant Secretary for Health and Scientific Affairs in the Department of Health, Education, and Welfare (now the United States Department of Health and Human Services) during the Nixon administration and Dean of the University of Southern California's medical school.",Direct,0.0,0.6131471927654584,1.0,0.5,0.3333333333333333,1.0,0.7303541302680969,0.2429906542056075,0.2429906542056075,0.022299525015079792,0.0,0.5166069269180298,0.4833930730819702,6.252760171890259,False,,
vanilla,hotpotqa_5a8133725542995ce29dcbdb,BeIR/hotpotqa,"Which writer was from England, Henry Roth or Robert Erskine Childers?",Robert Erskine Childers was from England.,"Henry Roth (February 8, 1906 – October 13, 1995) was an American novelist and short story writer.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.07290278375148773,0.09090909090909091,0.09090909090909091,0.007710814196876619,0.0,0.6274336576461792,0.3725663423538208,2.721285820007324,False,,
vanilla,hotpotqa_5ae7a8175542993210983ed8,BeIR/hotpotqa,Which other Mexican Formula One race car driver has held the podium besides the Force India driver born in 1990?,"The other Mexican Formula One race car driver who has held the podium besides Sergio Pérez, the Force India driver born in 1990, is Pedro Rodríguez.","There have been six Formula One drivers from Mexico who have taken part in races since the championship began in 1950. Pedro Rodríguez is the most successful Mexican driver being the only one to have won a grand prix. Sergio Pérez, the only other Mexican to finish on the podium, currently races with Sahara Force India F1 Team .",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.770447850227356,0.25,0.4545454545454545,0.058063485310011105,0.0,0.7500609159469604,0.24993908405303955,4.824041128158569,False,,
vanilla,hotpotqa_5ae6050f55429929b0807a5e,BeIR/hotpotqa,This singer of A Rather Blustery Day also voiced what hedgehog?,This singer of A Rather Blustery Day also voiced Dr. Robotnik from Sonic the Hedgehog.,"James Jonah Cummings (born November 3, 1952) is an American voice actor and singer, who has appeared in almost 400 roles. He is known for voicing the title character from ""Darkwing Duck"", Dr. Robotnik from ""Sonic the Hedgehog"", and Pete. His other characters include Winnie the Pooh, Tigger, and the Tasmanian Devil. He has performed in numerous Disney and DreamWorks animations including ""Aladdin"", ""The Lion King"", ""Balto"", ""Antz"", ""The Road to El Dorado"", ""Shrek"", and ""The Princess and the Frog"". He has also provided voice-over work for video games, such as ""Icewind Dale"", ""Fallout"", """", ""Baldur's Gate"", ""Mass Effect 2"", """", """", """", and ""Splatterhouse"".",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.640140175819397,0.13559322033898305,0.13675213675213674,0.001053334577884436,0.0,0.5973101854324341,0.4026898145675659,4.810704708099365,False,,
vanilla,hotpotqa_5adddccd5542997dc7907069,BeIR/hotpotqa,"Aside from the Apple Remote, what other device can control the program Apple Remote was originally designed to interact with?","Aside from the Apple Remote, the MessagePad (or Newton) devices can control the program Apple Remote was originally designed to interact with, specifically the Front Row media program on the iSight iMac G5.","Front Row is a discontinued media center software application for Apple's Macintosh computers and Apple TV for navigating and viewing video, photos, podcasts, and music from a computer, optical disc, or the Internet through a 10-foot user interface (similar to Windows Media Center and Kodi). The software relies on iTunes and iPhoto and is controlled by an Apple Remote or the keyboard function keys. The first version was released October 2005, with two major revisions since. Front Row was removed and discontinued in Mac OS X 10.7.",Direct,0.0,0.6131471927654584,1.0,0.5,0.3333333333333333,1.0,0.4982035756111145,0.16260162601626016,0.2622950819672131,0.00437790368291999,0.0,0.827678918838501,0.17232108116149902,6.2244651317596436,False,,
vanilla,hotpotqa_5ae2070a5542994d89d5b313,BeIR/hotpotqa,"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice?","The question cannot be answered based on the given context. The context provided does not contain any information about the instrument to person ratio for either Badly Drawn Boy or Wolf Alice. The context gives details about Wolf Alice as a band but does not provide the necessary information to compare their instrument to person ratios with Badly Drawn Boy, who is not mentioned in the given text.","Damon Michael Gough (born 2 October 1969, in Dunstable, Bedfordshire), known by the stage name Badly Drawn Boy, is an English indie singer-songwriter and multi-instrumentalist.",Direct,0.0,0.6131471927654584,1.0,0.5,0.3333333333333333,1.0,0.307594358921051,0.10526315789473684,0.12903225806451613,0.015741099336816382,0.0,0.35045987367630005,0.6495401263237,8.811912298202515,False,,
vanilla,hotpotqa_5ae22b8d554299234fd0440f,BeIR/hotpotqa,What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,"The father of Kasper Schmeichel, Peter Bolesław Schmeichel, was voted the IFFHS World's Best Goalkeeper in 1992.",Kasper Peter Schmeichel (] ; born 5 November 1986) is a Danish professional footballer who plays as a goalkeeper for Premier League club Leicester City and the Denmark national team. He is the son of former Manchester United and Danish international goalkeeper Peter Schmeichel.,Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.7080397605895996,0.1639344262295082,0.26229508196721313,0.005103861081141734,0.0,0.7519360184669495,0.24806398153305054,4.841614246368408,False,,
vanilla,hotpotqa_5a722b8655429971e9dc9329,BeIR/hotpotqa,Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,"Lee Hazlewood was the writer of ""These Boots Are Made for Walkin'."" However, the context does not provide information about anyone dying in 2007.","""These Boots Are Made for Walkin' is a hit song written by Lee Hazlewood and recorded by Nancy Sinatra. It charted January 22, 1966 and reached No. 1 in the United States ""Billboard"" Hot 100 and in the UK Singles Chart.",Direct,0.0,0.6131471927654584,1.0,0.5,0.3333333333333333,1.0,0.5446810722351074,0.24615384615384614,0.3384615384615385,0.11625476806772618,0.0,0.4746650457382202,0.5253349542617798,5.653665781021118,False,,
vanilla,hotpotqa_5adf37a95542995ec70e8f97,BeIR/hotpotqa,"The 2011–12 VCU Rams men's basketball team, led by third year head coach Shaka Smart, represented Virginia Commonwealth University which was founded in what year?","Virginia Commonwealth University, which the 2011–12 VCU Rams men's basketball team represented, was founded in 1838 as the medical department of Hampden–Sydney College.","The 2011–12 VCU Rams men's basketball team represented Virginia Commonwealth University during the 2011–12 NCAA Division I men's basketball season. It was the 44th season of the University fielding a men's basketball program. Led by third-year head coach Shaka Smart, the Rams were coming off a season marked by a run to the Final Four. Expected to finish lower in the CAA regular season standings, the Rams finished as regular season runners-up with a 15–3 conference record, before winning the 2012 CAA Men's Basketball Championship against Drexel, 59–56, earning their 11th ever berth into the NCAA Tournament. It was also the first season since 1984–85 that the Rams consecutively qualified for the NCAA Tournament.",Direct,0.0,0.9197207891481876,1.0,1.0,0.6666666666666666,1.0,0.6312772035598755,0.18543046357615894,0.24161073825503354,0.01035227585791411,0.0,0.7943212985992432,0.20567870140075684,6.671452522277832,False,,
vanilla,hotpotqa_5abd259d55429924427fcf1a,BeIR/hotpotqa,"Are both Dictyosperma, and Huernia described as a genus?","Yes, both Dictyosperma and Huernia are described as genera. Dictyosperma is a monotypic genus of flowering plant, and Huernia is a genus of stem succulents from Eastern and Southern Africa.","Dictyosperma is a monotypic genus of flowering plant in the palm family found in the Mascarene Islands in the Indian Ocean (Mauritius, Réunion and Rodrigues). The sole species, Dictyosperma album, is widely cultivated in the tropics but has been farmed to near extinction in its native habitat. It is commonly called princess palm or hurricane palm, the latter owing to its ability to withstand strong winds by easily shedding leaves. It is closely related to, and resembles, palms in the ""Archontophoenix"" genus. The genus is named from two Greek words meaning ""net"" and ""seed"" and the epithet is Latin for ""white"", the common color of the crownshaft at the top of the trunk.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6260626316070557,0.18055555555555555,0.22222222222222224,0.01625735944644399,0.0,0.687229335308075,0.31277066469192505,8.438937425613403,False,,
vanilla,hotpotqa_5a828c8355429966c78a6a50,BeIR/hotpotqa,Kaiser Ventures corporation was founded by an American industrialist who became known as the father of modern American shipbuilding?,"Yes, Kaiser Ventures corporation was founded by Henry J. Kaiser, who became known as the father of modern American shipbuilding.","Henry John Kaiser (May 9, 1882 – August 24, 1967) was an American industrialist who became known as the father of modern American shipbuilding. He established the Kaiser Shipyards, which built Liberty ships during World War II, after which he formed Kaiser Aluminum and Kaiser Steel. Kaiser organized Kaiser Permanente health care for his workers and their families. He led Kaiser-Frazer followed by Kaiser Motors, automobile companies known for the safety of their designs. Kaiser was involved in large construction projects such as civic centers and dams, and invested in real estate. With his wealth, he established the Kaiser Family Foundation, a nonprofit, non-partisan, charitable organization.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8603188991546631,0.1889763779527559,0.24,0.007202821380060585,0.0,0.8502033352851868,0.14979666471481323,4.795910358428955,False,,
vanilla,hotpotqa_5a8a3e745542996c9b8d5e70,BeIR/hotpotqa,"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?","The name of the adventure in ""Tunnels & Trolls"" is ""Arena of Khazan"".","Tunnels & Trolls (abbreviated ""T&T"") is a fantasy role-playing game designed by Ken St. Andre and first published in 1975 by Flying Buffalo. The second modern role-playing game published, it was written by Ken St. Andre to be a more accessible alternative to ""Dungeons & Dragons"" and is suitable for solitaire, group, and play-by-mail gameplay.",Direct,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5142751336097717,0.08571428571428572,0.1515151515151515,0.0013677530889337566,0.0,0.5446974635124207,0.45530253648757935,3.7721102237701416,False,,
vanilla,quora_46,BeIR/quora,Which question should I ask on Quora?,"The second question, ""What are good questions to ask on Quora?"" is more appropriate to ask when considering which question to pose on Quora. This question allows for suggestions and guidance on crafting effective and engaging questions that others are likely to provide useful answers for.",What's the best question to ask in Quora?,Direct,0.0,1.0,1.0,1.0,1.0,1.0,0.6508697271347046,0.1818181818181818,0.21818181818181817,0.013230383779255617,0.0,0.7637839317321777,0.23621606826782227,5.170057535171509,False,,
vanilla,quora_187,BeIR/quora,What causes a nightmare?,"Nightmares can be caused by various factors including stress, anxiety, sleep disorders, certain medications, and psychological conditions. They may also be triggered by traumatic experiences or events in one's life. Additionally, consuming alcohol, drugs, or large meals before bedtime can increase the likelihood of having a nightmare.",Why do we get Nightmares?,Direct,0.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.7766860127449036,0.03773584905660377,0.03773584905660377,0.0038253628844009133,0.0,0.7215572595596313,0.27844274044036865,5.704518795013428,False,,
vanilla,quora_273,BeIR/quora,Does it matter whether humans are selfish or evil?,"Whether humans are perceived as selfish or evil does matter, as it influences how we treat each other and make moral decisions. If humans are seen as inherently selfish, this could justify certain actions that maximize individual gain even at the expense of others. Conversely, if humans are viewed as capable of altruism and capable of moral consideration, then actions that promote the welfare of others would be prioritized. This perception shapes ethical frameworks and policies, including how we treat animals and the environment.",Does it matter whether humanity is evil or not?,Direct,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.6759874820709229,0.06451612903225806,0.12903225806451613,0.0033738343078587568,0.0,0.6980121731758118,0.30198782682418823,9.777507305145264,False,,
vanilla,quora_313,BeIR/quora,"If I do not monetize YouTube videos & upload copyright content, then are there chances that Google may block my account?","If you do not monetize YouTube videos and upload copyrighted content, there is still a risk that your account could be blocked or suspended by Google. While not directly blocking your account due to non-monetization, uploading copyrighted material can violate YouTube's terms of service and community guidelines. This can lead to content removal, reduced visibility, and ultimately, account termination if the violations persist or are severe. It's important to ensure that any uploaded content complies with copyright laws to avoid such penalties.",Can I upload part of anime videos on YouTube and monetize it without copyright issue?,Direct,0.0,1.0,1.0,0.75,1.0,1.0,0.6605291962623596,0.1,0.18181818181818182,0.003733761428571934,0.0,0.6144424080848694,0.3855575919151306,8.938457012176514,False,,
vanilla,quora_359,BeIR/quora,Do animals kiss?,"The context provided does not directly address whether animals kiss. However, based on common observations of animal behavior, some animals do engage in behaviors that could be interpreted as kissing, such as grooming, nuzzling, and licking, which can be affectionate behaviors in many species. Therefore, while not all animals kiss in the same way humans do, some do engage in similar behaviors that could be considered analogous to kissing.",Do animals (besides humans) kiss?,Direct,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.715232253074646,0.1081081081081081,0.1081081081081081,0.003726239904517125,0.0,0.6080307960510254,0.3919692039489746,8.40881633758545,False,,
vanilla,quora_493,BeIR/quora,Who is disrupting Bloomberg?,"The context provided does not mention anyone disrupting Bloomberg. The first snippet appears to be a question or statement about an unspecified disruption to Bloomberg, but no answer is given. The following snippets discuss Facebook's IPO and analyst opinions, without referencing any disruption to Bloomberg.",Who will disrupt Bloomberg?,Direct,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.405947208404541,0.08,0.04,0.003997395604823099,0.0,0.524892270565033,0.47510772943496704,5.821046829223633,False,,
vanilla,quora_589,BeIR/quora,What do you people think of Mr. Arvind Kejriwal and his AAP?,"To provide an accurate answer, I would need to refer to specific data or surveys conducted in Delhi during July 2016 or other relevant periods. Without access to such data, I can't state what ""people"" think of Mr. Arvind Kejriwal and his AAP with certainty. However, based on general trends observed in public opinion polls and media reports from that period, many Delhi residents had mixed views of Arvind Kejriwal and his Aam Aadmi","May 2016: What do Delhi people think about Kejriwal, are YOU really satisfied with Governance and his attitude to PM Modi?",Direct,0.0,1.0,1.0,0.75,1.0,1.0,0.6459695100784302,0.16666666666666666,0.20833333333333334,0.00909956044080004,0.0,0.5903473496437073,0.4096526503562927,8.949988842010498,False,,
vanilla,quora_607,BeIR/quora,Do we exist?,"Yes, we exist.",Does we exist?,Direct,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.8586788177490234,0.6666666666666666,0.6666666666666666,0.24028114141347542,0.0,0.42767322063446045,0.5723267793655396,1.2244257926940918,False,,
