dataset,model,mode,query,ground_truth,prediction,EM,F1,top_doc,doc_probs,all_docs,answer_candidates,faithfulness,grounding,retrieval_recall,hallucination_score,is_hallucinated
SQuAD,Qwen/Qwen2.5-7B-Instruct,local,The College of Science began to offer civil engineering courses beginning at what time at Notre Dame?,the 1870s," I don't know. The provided context does not mention any information about the College of Science at Notre Dame or when they began offering civil engineering courses. The context only discusses the history of civil engineering education in the United States and the UK, but does not include details about Notre Dame's academic offerings. Therefore, based solely on the given information, it is impossible to answer this question accurately. 

If you need more specific information, you would need to refer to Notre Dame's official records or historical documents",0,0.022222222222222223,"civil engineering as a profession. Its charter defined civil engineering as: The first private college to teach civil engineering in the United States was Norwich University, founded in 1819 by Captain Alden Partridge. The first degree in civil engineering in the United States was awarded by Rensselaer Polytechnic Institute in 1835. The first such degree to be awarded to a woman was granted by Cornell University to Nora Stanton Blatch in 1905. In the UK during the early 19th century, the division between civil engineering and military engineering (served by the Royal Military Academy, Woolwich), coupled with the demands of","[0.8026137351989746, 0.14023947715759277, 0.05714680254459381]","['civil engineering as a profession. Its charter defined civil engineering as: The first private college to teach civil engineering in the United States was Norwich University, founded in 1819 by Captain Alden Partridge. The first degree in civil engineering in the United States was awarded by Rensselaer Polytechnic Institute in 1835. The first such degree to be awarded to a woman was granted by Cornell University to Nora Stanton Blatch in 1905. In the UK during the early 19th century, the division between civil engineering and military engineering (served by the Royal Military Academy, Woolwich), coupled with the demands of', ""infrastructure that existed were repetitive, and increases in scale were incremental. One of the earliest examples of a scientific approach to physical and mathematical problems applicable to civil engineering is the work of Archimedes in the 3rd century BC, including Archimedes Principle, which underpins our understanding of buoyancy, and practical solutions such as Archimedes' screw. Brahmagupta, an Indian mathematician, used arithmetic in the 7th century AD, based on Hindu-Arabic numerals, for excavation (volume) computations. Engineering has been an aspect of life since the beginnings of human existence. The earliest practice of civil engineering may have commenced between 4000 and 2000"", 'States went to Josiah Willard Gibbs at Yale University in 1863; it was also the second PhD awarded in science in the U.S. Only a decade after the successful flights by the Wright brothers, there was extensive development of aeronautical engineering through development of military aircraft that were used in World War I. Meanwhile, research to provide fundamental background science continued by combining theoretical physics with experiments. Engineering is a broad discipline which is often broken down into several sub-disciplines. Although an engineer will usually be trained in a specific discipline, he or she may become multi-disciplined through experience. Engineering']","["" I don't know. The provided context does not mention any information about the College of Science at Notre Dame or when they began offering civil engineering courses. The context only discusses the history of civil engineering education in the United States and the UK, but does not include details about Notre Dame's academic offerings. Therefore, based solely on the given information, it is impossible to answer this question accurately. \n\nIf you need more specific information, you would need to refer to Notre Dame's official records or historical documents""]",0,0.2153846153846154,0,0.06461538461538462,True
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,To whom did the Virgin Mary allegedly appear in 1858 in Lourdes France?,Saint Bernadette Soubirous,"
The Virgin Mary allegedly appeared to a young girl named Bernadette Soubirous in 1858 in Lourdes, France.",0,0.2,"Joan of Arc Joan of Arc (; ; 6 January – 30 May 1431), nicknamed ""The Maid of Orléans"" (), is considered a heroine of France for her role during the Lancastrian phase of the Hundred Years' War, and was canonized as a Roman Catholic saint. She was born to Jacques d'Arc and Isabelle Romée, a peasant family, at Domrémy in north-east France. Joan claimed to have received visions of the Archangel Michael, Saint Margaret, and Saint Catherine of Alexandria instructing her to support Charles VII and recover France from English domination late in the Hundred Years' War. The uncrowned","[0.4078282117843628, 0.33297398686408997, 0.25919777154922485]","['Joan of Arc Joan of Arc (; ; 6 January – 30 May 1431), nicknamed ""The Maid of Orléans"" (), is considered a heroine of France for her role during the Lancastrian phase of the Hundred Years\' War, and was canonized as a Roman Catholic saint. She was born to Jacques d\'Arc and Isabelle Romée, a peasant family, at Domrémy in north-east France. Joan claimed to have received visions of the Archangel Michael, Saint Margaret, and Saint Catherine of Alexandria instructing her to support Charles VII and recover France from English domination late in the Hundred Years\' War. The uncrowned', 'women flee the city, heading to the Americas. Along the way, Cunégonde falls into self-pity, complaining of all the misfortunes that have befallen her. The old woman reciprocates by revealing her own tragic life: born the daughter of Pope Urban X and the Princess of Palestrina, she was raped and enslaved by African pirates, witnessed violent civil wars in Morocco under the bloodthirsty King Moulay Ismaïl (during which her mother was drawn and quartered), suffered further slavery and famine, nearly died from a plague in Algiers, and had a buttock cut off to feed starving Janissaries during the Russian siege', 'chambermaid who infected Pangloss with his syphilis, in Venice. She is now a prostitute, and is spending her time with a Theatine monk, Brother Giroflée. Although both appear happy on the surface, they reveal their despair: Paquette has led a miserable existence as a sexual object, and the monk detests the religious order in which he was indoctrinated. Candide gives two thousand piastres to Paquette and one thousand to Brother Giroflée. Candide and Martin visit the Lord Pococurante, a noble Venetian. That evening, Cacambo—now a slave—arrives and informs Candide that Cunégonde is in Constantinople. Prior to their departure, Candide and']","['\nThe Virgin Mary allegedly appeared to a young girl named Bernadette Soubirous in 1858 in Lourdes, France.']",0,0.3125,0,0.09375,False
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,What is in front of the Notre Dame Main Building?,a copper statue of Christ,"
I don't know. The provided context does not mention anything about the Notre Dame Main Building or its location.",0,0.0,"Arc de Triomphe The Arc de Triomphe de l'Étoile (, ""Triumphal Arch of the Star"") is one of the most famous monuments in Paris, standing at the western end of the Champs-Élysées at the center of Place Charles de Gaulle, formerly named ""Place de l'Étoile"" — the ""étoile"" or ""star"" of the juncture formed by its twelve radiating avenues. The location of the arc and the plaza is shared between three arrondissements, 16th (south and west), 17th (north), and 8th (east). The Arc de Triomphe should not be confused with a smaller arch, the Arc de Triomphe du Carrousel, which","[0.7271476984024048, 0.20549613237380981, 0.0673561692237854]","['Arc de Triomphe The Arc de Triomphe de l\'Étoile (, ""Triumphal Arch of the Star"") is one of the most famous monuments in Paris, standing at the western end of the Champs-Élysées at the center of Place Charles de Gaulle, formerly named ""Place de l\'Étoile"" — the ""étoile"" or ""star"" of the juncture formed by its twelve radiating avenues. The location of the arc and the plaza is shared between three arrondissements, 16th (south and west), 17th (north), and 8th (east). The Arc de Triomphe should not be confused with a smaller arch, the Arc de Triomphe du Carrousel, which', 'Place de l\'Étoile, is shared between three arrondissements, 16th (south and west), 17th (north), and 8th (east). Arc de Triomphe The Arc de Triomphe de l\'Étoile (, ""Triumphal Arch of the Star"") is one of the most famous monuments in Paris, standing at the western end of the Champs-Élysées at the center of Place Charles de Gaulle, formerly named ""Place de l\'Étoile"" — the ""étoile"" or ""star"" of the juncture formed by its twelve radiating avenues. The location of the arc and the plaza is shared between three arrondissements, 16th (south and west), 17th (north), and 8th (east). The Arc', 'Claude Monet. The Louvre is slightly askew of the Historic Axis (""Axe historique""), a roughly eight-kilometre (five-mile) architectural line bisecting the city. It begins on the east in the Louvre courtyard and runs west along the Champs-Élysées. In 1871, the burning of the Tuileries Palace by the Paris Commune revealed that the Louvre was slightly askew of the ""Axe"" despite past appearances to the contrary. The Louvre can be reached by the Palais Royal – Musée du Louvre Métro or the Louvre-Rivoli stations. The Louvre has three entrances: the main entrance at the pyramid, an entrance from the Carrousel du']","[""\nI don't know. The provided context does not mention anything about the Notre Dame Main Building or its location.""]",0,0.2777777777777778,0,0.08333333333333333,True
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,The Basilica of the Sacred heart at Notre Dame is beside to which structure?,the Main Building,"
The Basilica of the Sacred Heart at Notre Dame is beside the ""Immovable Ladder"".",0,0.11764705882352941,"pilgrims were trampled to death. The ""Immovable Ladder"", in its latest incarnation, stands beneath a window on the façade. Historically, two large, arched doors allowed access to the church. However, only the left-hand entrance is currently accessible, as the right door has long since been bricked up. These entrances are located in the parvis of a larger courtyard, or plaza. Just inside the church is a stairway climbing to Calvary (Golgotha), traditionally regarded as the site of Jesus' crucifixion and the most lavishly decorated part of the church. The exit is via another stairway opposite the first, leading down to","[0.688634991645813, 0.17331896722316742, 0.1380460113286972]","['pilgrims were trampled to death. The ""Immovable Ladder"", in its latest incarnation, stands beneath a window on the façade. Historically, two large, arched doors allowed access to the church. However, only the left-hand entrance is currently accessible, as the right door has long since been bricked up. These entrances are located in the parvis of a larger courtyard, or plaza. Just inside the church is a stairway climbing to Calvary (Golgotha), traditionally regarded as the site of Jesus\' crucifixion and the most lavishly decorated part of the church. The exit is via another stairway opposite the first, leading down to', 'and resurrected. The tomb is enclosed by the 19th-century shrine, called the Aedicule (Edicule). The ""Status Quo"", a 150-year-old understanding between religious communities, applies to the site. Within the church proper are the last four (or, by some definitions, five) Stations of the Via Dolorosa, representing the final episodes of Jesus\' Passion. The church has been a major Christian pilgrimage destination since its creation in the fourth century, as the traditional site of the Resurrection of Christ, thus its original Greek name, Church of the Anastasis. Today, the wider complex accumulated during the centuries around the Church of the Holy', 'from the Catholicon, sits on top of the now-empty and desecrated graves of four 12th-century crusader kings—including Godfrey of Bouillon and Baldwin I of Jerusalem—and is no longer structurally necessary. There is a difference of opinion as to whether it is to be seen as the 13th Station of the Cross, which others identify as the lowering of Jesus from the cross and locate between the 11th and 12th stations on Calvary. The lamps that hang over the Stone of Unction, adorned with cross-bearing chain links, are contributed by Armenians, Copts, Greeks and Latins. Immediately to the left of the']","['\nThe Basilica of the Sacred Heart at Notre Dame is beside the ""Immovable Ladder"".']",0,0.4166666666666667,0,0.125,False
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,What is the Grotto at Notre Dame?,a Marian place of prayer and reflection,"
The Grotto at Notre Dame is a cave located in the Republic of Ireland. It is a passage tomb dating from around 3,300 to 2,900 BC. The Grotto at Notre Dame is notable for its unusual features, including a hollow box above the main doorway that allows light to enter the tomb via a roofbox. The roofbox has a single square in the roof and six small bands on the sides. The Crypt",0,0.075,"as biology, biochemistry, botany, hydrology, climatology, geology, fluid mechanics, archaeology, anthropology, restoration and conservation, from numerous countries (France, United States, Portugal, Spain, Japan, and others) contributed to this publication. The problem is ongoing, as are efforts to control the microbial and fungal growths in the cave. The fungal infection crises have led to the establishment of an International Scientific Committee for Lascaux and to rethinking how, and how much, human access should be permitted in caves containing prehistoric art. Lascaux Lascaux (, ""Lascaux Cave""; , ) is the setting of a complex of caves near the village of Montignac, in","[0.5467648506164551, 0.31219154596328735, 0.14104357361793518]","['as biology, biochemistry, botany, hydrology, climatology, geology, fluid mechanics, archaeology, anthropology, restoration and conservation, from numerous countries (France, United States, Portugal, Spain, Japan, and others) contributed to this publication. The problem is ongoing, as are efforts to control the microbial and fungal growths in the cave. The fungal infection crises have led to the establishment of an International Scientific Committee for Lascaux and to rethinking how, and how much, human access should be permitted in caves containing prehistoric art. Lascaux Lascaux (, ""Lascaux Cave""; , ) is the setting of a complex of caves near the village of Montignac, in', ""on heritage sites of astronomy and archaeoastronomy that provides a list of the main sites around the world. Newgrange is a passage tomb in the Republic of Ireland dating from around 3,300 to 2,900 BC For a few days around the Winter Solstice light shines along the central passageway into the heart of the tomb. What makes this notable is not that light shines in the passageway, but that it does not do so through the main entrance. Instead it enters via a hollow box above the main doorway discovered by Michael O'Kelly. It is this roofbox which strongly indicates"", 'with light coming through a single square in the roof and six small band on the sides. The Crypt beneath has intense blue, red and yellow walls, and illumination by sunlight channeled from above. The monastery has other unusual features, including floor to ceiling panels of glass in the meeting rooms, window panels that fragmented the view into pieces, and a system of concrete and metal tubes like gun barrels which aimed sunlight through colored prisms and projected it onto the walls of sacristy and to the secondary altars of the crypt on the level below. These were whimsically termed']","['\nThe Grotto at Notre Dame is a cave located in the Republic of Ireland. It is a passage tomb dating from around 3,300 to 2,900 BC. The Grotto at Notre Dame is notable for its unusual features, including a hollow box above the main doorway that allows light to enter the tomb via a roofbox. The roofbox has a single square in the roof and six small bands on the sides. The Crypt']",0,0.5882352941176471,0,0.17647058823529413,False
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,What sits on top of the Main Building at Notre Dame?,a golden statue of the Virgin Mary,"
A cupola.",0,0.22222222222222224,"and its iconographic program pits heroically nude French youths against bearded Germanic warriors in chain mail. It set the tone for public monuments with triumphant patriotic messages. Inspired by the Arch of Titus in Rome, Italy, the Arc de Triomphe has an overall height of , width of , and depth of , while its large vault is high and wide. The smaller transverse vaults are high and wide. Three weeks after the Paris victory parade in 1919 (marking the end of hostilities in World War I), Charles Godefroy flew his Nieuport biplane under the arch's primary vault, with the","[0.4743853807449341, 0.3521784245967865, 0.17343616485595703]","[""and its iconographic program pits heroically nude French youths against bearded Germanic warriors in chain mail. It set the tone for public monuments with triumphant patriotic messages. Inspired by the Arch of Titus in Rome, Italy, the Arc de Triomphe has an overall height of , width of , and depth of , while its large vault is high and wide. The smaller transverse vaults are high and wide. Three weeks after the Paris victory parade in 1919 (marking the end of hostilities in World War I), Charles Godefroy flew his Nieuport biplane under the arch's primary vault, with the"", 'Cupola In architecture, a cupola is a relatively small, most often dome-like, tall structure on top of a building. Often used to provide a lookout or to admit light and air, it usually crowns a larger roof or dome. The word derives, via Italian, from the lower Latin ""cupula"" (classical Latin ""cupella"" from the Greek κύπελλον ""kupellon"") ""small cup"" (Latin ""cupa"") indicating a vault resembling an upside down cup. The cupola is a development during the Renaissance of the oculus, an ancient device found in Roman architecture, but being weatherproof was superior for the wetter climates of northern Europe. The', 'armored glass to provide 360-degree vision around the vehicle. Cupola In architecture, a cupola is a relatively small, most often dome-like, tall structure on top of a building. Often used to provide a lookout or to admit light and air, it usually crowns a larger roof or dome. The word derives, via Italian, from the lower Latin ""cupula"" (classical Latin ""cupella"" from the Greek κύπελλον ""kupellon"") ""small cup"" (Latin ""cupa"") indicating a vault resembling an upside down cup. The cupola is a development during the Renaissance of the oculus, an ancient device found in Roman architecture, but being weatherproof was']",['\nA cupola.'],0,1.0,0,0.3,False
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,When did the Scholastic Magazine of Notre dame begin publishing?,September 1876,"
I don't know.",0,0.0,"Tidings, founded in 1895 (renamed Angelus in 2016), and published jointly by The Tidings Corporation and the Roman Catholic Archdiocese of Los Angeles, and Maryknoll, founded in 1907 by the Foreign Mission Society of America which brings news about the organization's charitable and missionary work in over 100 countries. There are over 100 Catholic magazines published in the United States, and thousands globally which range in scope from inspirational messages to specific religious orders, faithful family life, to global issues facing the world wide Church. The Watchtower publication was started by Charles Taze Russell on July 1879 under the title","[0.8212005496025085, 0.10930507630109787, 0.06949444115161896]","[""Tidings, founded in 1895 (renamed Angelus in 2016), and published jointly by The Tidings Corporation and the Roman Catholic Archdiocese of Los Angeles, and Maryknoll, founded in 1907 by the Foreign Mission Society of America which brings news about the organization's charitable and missionary work in over 100 countries. There are over 100 Catholic magazines published in the United States, and thousands globally which range in scope from inspirational messages to specific religious orders, faithful family life, to global issues facing the world wide Church. The Watchtower publication was started by Charles Taze Russell on July 1879 under the title"", 'the campus, influencing the later National Lampoon Brand in its evolution from illustration heavy publications to satirical wit, ranging from short fiction to comic strips. The magazine\'s first issue was dated April 1970. The company that owned the magazine was called Twenty First Century Communications. After a shaky start for a few issues, the magazine rapidly grew in popularity. Like the ""Harvard Lampoon,"" individual issues had themes, including such topics as ""The Future,"" ""Back to School,"" ""Death,"" ""Self-Indulgence,"" and ""Blight."" The magazine regularly reprinted material in ""best-of"" omnibus collections. Its writers joyfully targeted every kind of phoniness, and had no', 'and modern technology such as automobiles and telephones. Religious groups have used magazines for spreading and communicating religious doctrine for over 100 years. ""The Friend"" was founded in Philadelphia in 1827 at the time of a major Quaker schism; it has been continually published and was renamed Friends Journal when the rival Quaker groups formally reconciled in the mid-1950s. Several Catholic magazines launched at the turn of the 20th Century that still remain in circulation including; St. Anthony Messenger founded in 1893 and published by the Franciscan Friars (O.F.M.) of St. John the Baptist Province, Cincinnati, Ohio, Los Angeles based']","[""\nI don't know.""]",0,0.0,0,0.0,True
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,How often is Notre Dame's the Juggler published?,twice,"
Not provided.",0,0.0,"Tidings, founded in 1895 (renamed Angelus in 2016), and published jointly by The Tidings Corporation and the Roman Catholic Archdiocese of Los Angeles, and Maryknoll, founded in 1907 by the Foreign Mission Society of America which brings news about the organization's charitable and missionary work in over 100 countries. There are over 100 Catholic magazines published in the United States, and thousands globally which range in scope from inspirational messages to specific religious orders, faithful family life, to global issues facing the world wide Church. The Watchtower publication was started by Charles Taze Russell on July 1879 under the title","[0.8060888648033142, 0.10291677713394165, 0.09099435061216354]","[""Tidings, founded in 1895 (renamed Angelus in 2016), and published jointly by The Tidings Corporation and the Roman Catholic Archdiocese of Los Angeles, and Maryknoll, founded in 1907 by the Foreign Mission Society of America which brings news about the organization's charitable and missionary work in over 100 countries. There are over 100 Catholic magazines published in the United States, and thousands globally which range in scope from inspirational messages to specific religious orders, faithful family life, to global issues facing the world wide Church. The Watchtower publication was started by Charles Taze Russell on July 1879 under the title"", 'Casey at the Bat ""Casey at the Bat: A Ballad of the Republic Sung in the Year 1888"" is a baseball poem written in 1888 by Ernest Thayer. First published in ""The San Francisco Examiner"" (then called ""The Daily Examiner"") on June 3, 1888, it was later popularized by DeWolf Hopper in many vaudeville performances. It has become one of the best-known poems in American literature. The poem was originally published anonymously (under the pen name ""Phin"", based on Thayer\'s college nickname, ""Phinney""). A baseball team from the fictional town of ""Mudville"" (implied to be the home team) is losing', 'The New Yorker The New Yorker is an American magazine of reportage, commentary, criticism, essays, fiction, satire, cartoons, and poetry. It is published by Condé Nast. Started as a weekly in 1925, the magazine is now published 47 times annually, with five of these issues covering two-week spans. Although its reviews and events listings often focus on the cultural life of New York City, ""The New Yorker"" has a wide audience outside New York and is read internationally. It is well known for its illustrated and often topical covers, its commentaries on popular culture and eccentric Americana, its attention to']",['\nNot provided.'],0,0.0,0,0.0,True
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,What is the daily student paper at Notre Dame called?,The Observer,"
I don't know.",0,0.0,"newspaper at Williams is the ""Williams Record"", a weekly broadsheet paper published on Wednesdays. The newspaper was founded in 1887, and now has a weekly circulation of 3,000 copies distributed in Williamstown, in addition to more than 600 subscribers across the country. The newspaper formerly received no financial support from the college or from the student government and relied on revenue generated by local and national ad sales, subscriptions, and voluntary contributions for use of its website, but the paper went into debt in 2004 and is now subsidized by the Student Activities Tax. Both Sawyer Library and the College","[0.44194501638412476, 0.30523547530174255, 0.2528194487094879]","['newspaper at Williams is the ""Williams Record"", a weekly broadsheet paper published on Wednesdays. The newspaper was founded in 1887, and now has a weekly circulation of 3,000 copies distributed in Williamstown, in addition to more than 600 subscribers across the country. The newspaper formerly received no financial support from the college or from the student government and relied on revenue generated by local and national ad sales, subscriptions, and voluntary contributions for use of its website, but the paper went into debt in 2004 and is now subsidized by the Student Activities Tax. Both Sawyer Library and the College', 'and headlines and the masthead above ""The Talk of the Town"" section, is Irvin, named after its creator, the designer-illustrator Rea Irvin. The body text of all articles in ""The New Yorker"" is set in Adobe Caslon. One uncommonly formal feature of the magazine\'s in-house style is the placement of diaeresis marks in words with repeating vowels—such as ""reëlected"", ""preëminent"", and ""coöperate""—in which the two vowel letters indicate separate vowel sounds. The magazine also continues to use a few spellings that are otherwise little used, such as ""focussed"", ""venders"", ""teen-ager"", ""traveller"", ""marvellous"", ""carrousel"", and ""cannister"". The magazine also spells out', 'The New Yorker The New Yorker is an American magazine of reportage, commentary, criticism, essays, fiction, satire, cartoons, and poetry. It is published by Condé Nast. Started as a weekly in 1925, the magazine is now published 47 times annually, with five of these issues covering two-week spans. Although its reviews and events listings often focus on the cultural life of New York City, ""The New Yorker"" has a wide audience outside New York and is read internationally. It is well known for its illustrated and often topical covers, its commentaries on popular culture and eccentric Americana, its attention to']","[""\nI don't know.""]",0,0.0,0,0.0,True
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,How many student news papers are found at Notre Dame?,three,"
I don't know. The provided context does not mention any student news papers at Notre Dame.",0,0.0,"newspaper at Williams is the ""Williams Record"", a weekly broadsheet paper published on Wednesdays. The newspaper was founded in 1887, and now has a weekly circulation of 3,000 copies distributed in Williamstown, in addition to more than 600 subscribers across the country. The newspaper formerly received no financial support from the college or from the student government and relied on revenue generated by local and national ad sales, subscriptions, and voluntary contributions for use of its website, but the paper went into debt in 2004 and is now subsidized by the Student Activities Tax. Both Sawyer Library and the College","[0.683478057384491, 0.2236144095659256, 0.09290751069784164]","['newspaper at Williams is the ""Williams Record"", a weekly broadsheet paper published on Wednesdays. The newspaper was founded in 1887, and now has a weekly circulation of 3,000 copies distributed in Williamstown, in addition to more than 600 subscribers across the country. The newspaper formerly received no financial support from the college or from the student government and relied on revenue generated by local and national ad sales, subscriptions, and voluntary contributions for use of its website, but the paper went into debt in 2004 and is now subsidized by the Student Activities Tax. Both Sawyer Library and the College', 'an independent, student-run variety magazine modeled after such publications as ""The New Yorker"" and ""Harper\'s"". Prior to fall 2009, it was regularly published three times a semester with a wide array of content, running from analyses of current events and philosophical pieces to personal essays, short fiction and poetry. In August 2009, the ""Standard"" transitioned to a completely online format with the launch of their redesigned website, ricestandard.org. The first website of its kind on Rice\'s campus, the ""Standard"" featured blog-style content written by and for Rice students. ""The Rice Standard"" had around 20 regular contributors, and the site features', 'with portions of all other buildings with the exception of North Quad, Northwood, and Stockwell Hall. The Sophomore Experience is housed in Stockwell Hall and the Transfer Year Experience is housed in Northwood III. The newly organized International Impact program is housed in North Quad. The University lists 1,438 student organizations. With a history of student activism, some of the most visible groups include those dedicated to causes such as civil rights and labor rights, such as local chapters of Students for a Democratic Society and United Students Against Sweatshops (USAS). The latter group seeks to hold accountable multinational companies']","[""\nI don't know. The provided context does not mention any student news papers at Notre Dame.""]",0,0.1875,1,0.056249999999999994,True
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,In what year did the student paper Common Sense begin publication at Notre Dame?,1987,"
I don't know.",0,0.0,"the campus, influencing the later National Lampoon Brand in its evolution from illustration heavy publications to satirical wit, ranging from short fiction to comic strips. The magazine's first issue was dated April 1970. The company that owned the magazine was called Twenty First Century Communications. After a shaky start for a few issues, the magazine rapidly grew in popularity. Like the ""Harvard Lampoon,"" individual issues had themes, including such topics as ""The Future,"" ""Back to School,"" ""Death,"" ""Self-Indulgence,"" and ""Blight."" The magazine regularly reprinted material in ""best-of"" omnibus collections. Its writers joyfully targeted every kind of phoniness, and had no","[0.7801437973976135, 0.14502288401126862, 0.07483329623937607]","['the campus, influencing the later National Lampoon Brand in its evolution from illustration heavy publications to satirical wit, ranging from short fiction to comic strips. The magazine\'s first issue was dated April 1970. The company that owned the magazine was called Twenty First Century Communications. After a shaky start for a few issues, the magazine rapidly grew in popularity. Like the ""Harvard Lampoon,"" individual issues had themes, including such topics as ""The Future,"" ""Back to School,"" ""Death,"" ""Self-Indulgence,"" and ""Blight."" The magazine regularly reprinted material in ""best-of"" omnibus collections. Its writers joyfully targeted every kind of phoniness, and had no', ""Tidings, founded in 1895 (renamed Angelus in 2016), and published jointly by The Tidings Corporation and the Roman Catholic Archdiocese of Los Angeles, and Maryknoll, founded in 1907 by the Foreign Mission Society of America which brings news about the organization's charitable and missionary work in over 100 countries. There are over 100 Catholic magazines published in the United States, and thousands globally which range in scope from inspirational messages to specific religious orders, faithful family life, to global issues facing the world wide Church. The Watchtower publication was started by Charles Taze Russell on July 1879 under the title"", 'and modern technology such as automobiles and telephones. Religious groups have used magazines for spreading and communicating religious doctrine for over 100 years. ""The Friend"" was founded in Philadelphia in 1827 at the time of a major Quaker schism; it has been continually published and was renamed Friends Journal when the rival Quaker groups formally reconciled in the mid-1950s. Several Catholic magazines launched at the turn of the 20th Century that still remain in circulation including; St. Anthony Messenger founded in 1893 and published by the Franciscan Friars (O.F.M.) of St. John the Baptist Province, Cincinnati, Ohio, Los Angeles based']","[""\nI don't know.""]",0,0.0,0,0.0,True
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,Where is the headquarters of the Congregation of the Holy Cross?,Rome,"
The headquarters of the Congregation of the Holy Cross is in Rome, Italy.",0,0.14285714285714288,"of the Roman and Universal Inquisition, and sometimes simply called the Holy Office, is the oldest of the nine congregations of the Roman Curia. Among the most active of these major Curial departments, it oversees Catholic doctrine. Its most familiar name for most of its history was the Holy Office of the Inquisition. Cardinal Luis Ladaria Ferrer has served as its prefect since 1 July 2017. The Congregation for the Oriental Churches, established by Pope Benedict XV on 1 May 1917, is responsible for contact with the Eastern Catholic Churches for the sake of assisting their development, protecting their rights","[0.416993111371994, 0.34564143419265747, 0.23736542463302612]","['of the Roman and Universal Inquisition, and sometimes simply called the Holy Office, is the oldest of the nine congregations of the Roman Curia. Among the most active of these major Curial departments, it oversees Catholic doctrine. Its most familiar name for most of its history was the Holy Office of the Inquisition. Cardinal Luis Ladaria Ferrer has served as its prefect since 1 July 2017. The Congregation for the Oriental Churches, established by Pope Benedict XV on 1 May 1917, is responsible for contact with the Eastern Catholic Churches for the sake of assisting their development, protecting their rights', 'an ""assistancy"", which is either a geographic area (for instance the North American Assistancy) or an area of ministry (for instance higher education). The assistants normally reside with Father General in Rome and along with others form an advisory council to the General. A vicar general and secretary of the society run day-to-day administration. The General is also required to have an admonitor, a confidential advisor whose task is to warn the General honestly and confidentially when he might be acting imprudently or contrary to the church\'s magisterium. The central staff of the General is known as the Curia. The', 'no ""Pope Francis effect"" in counteracting the fall of vocations among the Jesuits. The society is divided into 83 provinces along with six independent regions and ten dependent regions. On 1 January 2007, members served in 112 nations on six continents with the largest number in India and the US. Their average age was 57.3 years: 63.4 years for priests, 29.9 years for scholastics, and 65.5 years for brothers. The current Superior General of the Jesuits is Arturo Sosa. The society is characterized by its ministries in the fields of missionary work, human rights, social justice and, most notably, higher']","['\nThe headquarters of the Congregation of the Holy Cross is in Rome, Italy.']",0,0.5,1,0.15,False
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,What is the primary seminary of the Congregation of the Holy Cross?,Moreau Seminary,"
I don't know.",0,0.0,"was"". Worldwide it runs 322 secondary schools and 172 colleges and universities. A typical conception of the mission of a Jesuit school will often contain such concepts as proposing Christ as the model of human life, the pursuit of excellence in teaching and learning, lifelong spiritual and intellectual growth, and training men and women for others. Ignatius laid out his original vision for the new order in the ""Formula of the Institute of the Society of Jesus"", which is ""the fundamental charter of the order, of which all subsequent official documents were elaborations and to which they had to conform.""","[0.42429494857788086, 0.3119688034057617, 0.2637362778186798]","['was"". Worldwide it runs 322 secondary schools and 172 colleges and universities. A typical conception of the mission of a Jesuit school will often contain such concepts as proposing Christ as the model of human life, the pursuit of excellence in teaching and learning, lifelong spiritual and intellectual growth, and training men and women for others. Ignatius laid out his original vision for the new order in the ""Formula of the Institute of the Society of Jesus"", which is ""the fundamental charter of the order, of which all subsequent official documents were elaborations and to which they had to conform.""', 'an ""assistancy"", which is either a geographic area (for instance the North American Assistancy) or an area of ministry (for instance higher education). The assistants normally reside with Father General in Rome and along with others form an advisory council to the General. A vicar general and secretary of the society run day-to-day administration. The General is also required to have an admonitor, a confidential advisor whose task is to warn the General honestly and confidentially when he might be acting imprudently or contrary to the church\'s magisterium. The central staff of the General is known as the Curia. The', ""spiritually, academically, and practically for the ministries they will be called to offer the church and world. Saint Ignatius was strongly influenced by the Renaissance, and he wanted Jesuits to be able to offer whatever ministries were most needed at any given moment and, especially, to be ready to respond to missions (assignments) from the pope. Formation for priesthood normally takes between eight and fourteen years, depending on the man's background and previous education, and final vows are taken several years after that, making Jesuit formation among the longest of any of the religious orders. The society is headed by""]","[""\nI don't know.""]",0,0.0,0,0.0,True
