rag_variant,qid,question,prediction,gold_answer,pathway,reliability_score,ndcg_at_3,mrr_at_3,recall_at_3,semantic_similarity,rouge_l,f1_score,latency_seconds,abstained
crag,796,US tax - effectively connected income,"US tax - effectively connected income (ECI) applies to non-resident aliens who are engaged in trade or business in the United States. To be considered engaged in a trade or business in the US, one must either be present in the US or own a business or property there. Non-immigrants on F, J, M, or Q visas while temporarily present in the US are considered engaged in","""ECI is relevant to non-resident aliens who are engaged in trade or business in the US. For that, you have to be present in the US, to begin with, or to own a business or property in the US. So the people to whom it is relevant are non-resident aliens in the US or business/property owners, not foreign contractors.  From the IRS: The following categories of income are usually considered to be   connected with a trade or business in the United States. You are considered to be engaged in a trade or business in the United States if you are temporarily present in the United States as a   nonimmigrant on an """"F,"""" """"J,"""" """"M,"""" or """"Q"""" visa. The taxable part of any   U.S. source scholarship or fellowship grant received by a nonimmigrant   in """"F,"""" """"J,"""" """"M,"""" or """"Q"""" status is treated as effectively connected   with a trade or business in the United States. If you are a member of a partnership that at any time during the tax year is engaged in a trade or business in the United States, you   are considered to be engaged in a trade or business in the United   States. You usually are engaged in a U.S. trade or business when you perform personal services in the United States. If you own and operate a business in the United States selling services, products, or merchandise, you are, with certain exceptions,   engaged in a trade or business in the United States. For example,   profit from the sale in the United States of inventory property   purchased either in this country or in a foreign country is   effectively connected trade or business income. Gains and losses from the sale or exchange of U.S. real property interests (whether or not they are capital assets) are taxed as if you   are engaged in a trade or business in the United States. You must   treat the gain or loss as effectively connected with that trade or   business. Income from the rental of real property may be treated as ECI if the taxpayer elects to do so.""",Corrective,0.45942598779996235,1.0,1.0,1.0,0.8452600836753845,0.20525059665871123,0.28846153846153844,11.413508653640747,False
crag,800,How does a “minimum number of items to be bought” factor into break even analysis?,"A ""minimum number of items to be bought"" factors into break-even analysis by requiring the buyer to round up their purchase to the nearest multiple of that minimum quantity. This means if the initial calculation suggests buying fewer than the minimum number, the buyer must instead buy the minimum number to meet the requirement. For instance, if the break-even point calculates to 530 items but the minimum purchase is","A minimum purchase quantity just means that you need to round your result up to the nearest 100. In your example it comes out evenly. If we look at an example where it doesn't come out even, you'd round up: And round that up to 700 due to purchase quantities. For a slightly more complex and accurate approach, you'd then evaluate how many of the extras you had to buy due to the minimum purchase quantity would need to be sold: So you'd have to sell 694 of the 700 purchased to break even.",Fast,0.5256545662879943,1.0,1.0,1.0,0.677411675453186,0.21301775147928995,0.31137724550898205,10.93264102935791,False
crag,806,Trying to understand Return on Capital (Joel Greenblatt's Magic Formula version),"In Joel Greenblatt's Magic Formula, the key metric is Return on Capital (ROC), which measures how effectively a company uses its capital to generate earnings. The context provided discusses how excess working capital can negatively impact ROC, while current liabilities in excess of current assets can positively affect it, though the latter is noted as problematic.

The core issue here is understanding how to correctly calculate the components of ROC","I've spent enough time researching this question where I feel  comfortable enough providing an answer.  I'll start with the high level fundamentals and work my way down to the specific question that I had. So point #5 is really the starting point for my answer. We want to find companies that are investing their money.  A good company should be reinvesting most of its excess assets so that it can make more money off of them. If a company has too much working capital, then it is not being efficiently reinvested.  That explains why excess working capital can have a negative impact on Return on Capital. But what about the fact that current liabilities in excess of current assets has a positive impact on the Return on Capital calculation?  That is a problem, period.  If current liabilities exceed current assets then the company may have a hard time meeting their short term financial obligations. This could mean borrowing more money, or it could mean something worse - like bankruptcy.  If the company borrows money, then it will have to repay it in the future at higher costs.  This approach could be fine if the company can invest money at a rate of return exceeding the cost of their debt, but to favor debt in the Return on Capital calculation is wrong. That scenario would skew the metric. The company has to overcome this debt. Anyways, this is my understanding, as the amateur investor. My credibility is not even comparable to Greenblatt's credibility, so I have no business calling any part of his calculation wrong. But, in defense of my explanation, Greenblatt doesn't get into these gritty details so I don't know that he allowed current liabilities in excess of current assets to have a positive impact on his Return on Capital calculation.",Corrective,0.4790185689926148,0.6131471927654584,1.0,0.5,0.551843523979187,0.15384615384615385,0.20105820105820105,11.511520862579346,False
crag,814,Record retention requirements for individuals in the U.S.?,"For individuals in the U.S., the record retention requirements generally are 3 to 6 years, according to IRS Publication 552. This applies to proof of income, bank statements, and old tax returns. For property-related records, they should be kept for 3 to 6 years after disposing of the property.","Here is an IRS Publication 552 covering records retention The publication covers many areas, including proof of income, bank statements, old tax returns. There is a table that talks about how long to keep the records. In general it is 3 to 6 years. But for property it is 3 to 6 years after you dispose of the property.",Corrective,0.3811583439509074,0.6131471927654584,1.0,0.5,0.9220904111862183,0.4,0.5504587155963302,9.332782983779907,False
crag,837,Pay Yourself With Credit Card Make Money With Cash Back [duplicate],"The context provided does not directly address ""paying yourself with a credit card"" or ""making money with cash back."" However, based on the information given, we can infer some related concepts:

1. **Authorized but Not Settled**: When you use a credit card to make a purchase, the transaction is initially authorized but not settled immediately. This means the issuing bank sets aside the funds for","This is basically a form of credit card kiting, it's not necessarily illegal but it can be. It is, however, against the TOS in pretty much every merchant agreement (including Paypal and Square), so you'd most likely have your account suspended, and the merchant could pursue legal action if they felt they could prove intent to deceive. It's not practical given actual fee structures, but even if it were, most merchants are quite good at detecting this sort of thing and quick to shut down accounts.",Fast,0.5238312423229218,0.0,0.0,0.0,0.3994070589542389,0.11688311688311688,0.20779220779220778,9.516992092132568,False
crag,838,Need your help and suggestion,"Based on the context provided, here are some suggestions:

1. **Budgeting**: Start by creating a detailed monthly budget that covers all your expenses and income. Ensure your income equals your expenses, and include discretionary spending like a $1200 trip to the city.

2. **Debt Management**: Be proactive about managing debts. Consider discussing with your son about forgiving certain debts in exchange for","How much amount can we transfer from India to the USA? Is the limit per year? As I understand your father in law is Indian Citizen and his tax paid earnings need to be transferred outside of India. Under the Liberalized Remittance Scheme by RBI, one can transfer upto 2,50,000 USD. Please check with your Bank for the exact paperwork. A form 15CA and 15CB [by CA] are required to establish taxes have been paid. What documents we have to present to the bank? See above. Should money be transferred to company's account(Indian Company) to USA company? or can be transferred to my husband's account. Transfer of funds by a Indian Company to US Company has some restrictions. Please check with CA for details. If you father in law has sold the Indian Company and paid the taxes in India; he can transfer the proceeds to his son in US as per the Liberalized Remittance Scheme. Can they just gift the whole amount to my husband? What will be the tax implication on my husband's part in USA and on my father in law in India. The whole amount can be gifted by your father in law to your husband [his son]. There is no tax implication in India as being an Indian resident, gift between close relatives is tax free. There is no tax implication to your husband as he is a US Citizen and as per gift tax the person giving the gift should be paying the applicable taxes. Since the person gifting is not US Citizen; this is not applicable.",Corrective,0.3825500388940175,0.0,0.0,0.0,0.21413803100585938,0.07250755287009063,0.1268882175226586,11.399494647979736,False
crag,868,"Employer no longer withholds, how do I self administer 401k","If your employer no longer withholds contributions for your 401(k) and you want to self-administer it, you might consider setting up a Solo 401(k). This type of 401(k) is designed for self-employed individuals or those who operate as independent contractors and do not have any full-time employees. To qualify, you must meet the following eligibility requirements:","You can't be doing it yourself. Only your employer can do it. If the employer doesn't provide the option - switch employers. The only way for you to do it yourself is if you're the employer, i.e.: self-employed.",Fast,0.531042504310608,0.0,0.0,0.0,0.4173647165298462,0.17307692307692307,0.25742574257425743,8.580444812774658,False
crag,946,How does a public company turn shares into cash?,"A public company turns shares into cash through various means such as selling those shares on the stock market. When a company goes public via an IPO (Initial Public Offering), an investment bank typically underwrites the shares, meaning they buy the shares from the company and sell them to investors. The company receives the proceeds from the sale of these shares, which are deposited into the company’s bank account, allowing the","how do they turn shares into cash that they can then use to grow their business? Once a Company issues an IPO or Follow-On Public Offer, the company gets the Money. Going over the list of question tagged IPO would help you with basics. Specifically the below questions; How does a company get money by going public in an IPO? Why would a company care about the price of its own shares in the stock market? Why would a stock opening price differ from the offering price?  From what I've read so far, it seems that pre-IPO an investment bank essentially buys the companies public shares, and that bank then sells them on the open market. Is the investment bank buying 100% of the newly issued public shares? And then depositing the cash equivalent into the companies bank account? Additionally, as the stock price rises and falls over the lifetime of the company how does that actually impact the companies bank balance? Quite a bit on above is incorrect. Please read the answers to the question tagged IPO. Once an IPO is over, the company does not gain anything directly from the change in shareprice. There is indirect gain / loss.",Fast,0.6440509974956512,1.0,1.0,1.0,0.8544909954071045,0.23272727272727273,0.3296703296703297,10.475868463516235,False
crag,1003,The difference between Islamic Banks and Western Banks,"The difference between Islamic Banks and Western Banks lies primarily in their adherence to Shariah law principles, particularly regarding the prohibition of usury (riba), which is seen as exploitative and unfair. Islamic banks operate under a set of rules that aim to eliminate interest and instead use profit-sharing and risk-sharing mechanisms.

Key differences include:

1. **Interest vs. Profit-Sharing**: Islamic banks avoid charging interest","""To answer your first part, its not an opposition to profit. It's an opposition to usury - the practice of charging excessive interest on loans. There are extensive passages in the Qur'an condemning the practice, and in many cases """"excessive interest"""" is any interest. To the second part of the question, these may well be more risky investments. But if you're trying to build a strong and thriving community financial spirit, one might expect there to be significant social pressures to use the loaned money responsibly. Additionally, while it removes some of the penalty for failure, it doesn't remove the rewards for success. The incentive is still there to succeed. It's merely the penalty for failure is no longer financial ruination. It may also temper the incentive for banks to give money to riskier borrowers, but rather to prudently invest in ventures with an acceptable amount of risk. The question as to whether or not this is a """"house of cards"""" likely depends on the questioner. Whether or not this is also true for the western banking system likely remains to be seen, but it hasn't exactly been doing a sterling job of convincing me it isn't true for the past decade.""",Fast,0.602349050839742,0.7039180890341347,1.0,0.6666666666666666,0.602797269821167,0.08029197080291971,0.15441176470588233,9.962890625,False
crag,1031,How to get information about historical stock option prices for a defunct company?,"For historical stock option prices of a defunct company, especially if the event occurred long ago, your options become more limited and potentially costly. Here are some steps and resources you might consider:

1. **Google Scanned Newspaper Archives**: Search through digitized newspapers for mentions of the company and its stock prices. While exact date searches may be challenging, browsing and experimenting with the archives can sometimes yield results","""Though you're looking to repeat this review with multiple securities and events at different times, I've taken liberty in assuming you are not looking to conduct backtests with hundreds of events.  I've answered below assuming it's an ad hoc review for a single event pertaining to one security. Had the event occurred more recently, your full-service broker could often get it for you for free.  Even some discount brokers will offer it so.  If the stock and its options were actively traded, you can request """"time and sales,"""" or """"TNS,"""" data for the dates you have in mind.  If not active, then request """"time and quotes,"""" or """"TNQ"""" data. If the event happened long ago, as seems to be the case, then your choices become much more limited and possibly costly.  Below are some suggestions: Wall Street Journal and Investors' Business Daily print copies have daily stock options trading data.  They are best for trading data on actively traded options.  Since the event sounds like it was a major one for the company, it may have been actively traded that day and hence reported in the papers' listings.  Some of the print pages have been digitized; otherwise you'll need to review the archived printed copies. Bloomberg has these data and access to them will depend on whether the account you use has that particular subscription.  I've used it to get detailed equity trading data on defunct and delisted companies on specific dates and times and for and futures trading data.  If you don't have personal access to Bloomberg, as many do not, you can try to request access from a public, commercial or business school library. The stock options exchanges sell their data; some strictly to resellers and others to anyone willing to pay.  If you know which exchange(s) the options traded on, you can contact the exchange's market data services department and request TNS and / or TNQ data and a list of resellers, as the resellers may be cheaper for single queries.""",Fast,0.580393373966217,0.6309297535714575,0.5,1.0,0.5461891889572144,0.12652068126520682,0.17560975609756097,10.478331089019775,False
crag,1043,What should I consider when I try to invest my money today for a larger immediate income stream that will secure my retirement?,"When trying to invest your money today for a larger immediate income stream that will secure your retirement, consider the following:

1. **Start Early**: The earlier you start saving and investing, the more time your investments have to grow through compound interest.

2. **Maximize Contributions**: Contribute the maximum allowed to tax-advantaged accounts such as Roth IRAs or 401(k)s to","""I don't think you should mix the two notions.  Not starting out with at least.  It takes so much money, time and expertise to invest for income that, starting out at least, you should view it as a goal, not a starting point. Save your money in the lowest cost investments you can find.  If you are like me, you can't pick a stock from a bond, so put your money into a target retirement fund.  Let the experts manage the risk and portfolio.  Start early and save often!  At only 35 you have lots of time. Perhaps you are really into finance, in which case you might somebody manage your own portfolio.  Great, but for now, let an expert do the heavy lifting. You are an app developer.  Your best bet to increase your income stream with via your knowledge and expertise.  While you are still so young, you should use labor to make money, and then save that money for retirement.  I am going to make an assumption that where you are will software development means you can become a great developer long before you can become a great financier.  Play to your strengths. I am also afraid you are over estimating how comfortable you are with risk.  Any """"investment"""" that has the kinds of returns you are looking for is going to be wildly risky.  I would say those types of opportunities are more """"speculation"""" rather than """"investments.""""  There isn't necessarily anything wrong with speculations, but know the difference in risk.  Are you really willing to gamble your retirement?""",Fast,0.663907277584076,1.0,1.0,0.75,0.5241005420684814,0.11620795107033641,0.17791411042944788,11.47784686088562,False
